24015KAKO AKO20190601000010906/01/19 00:00:31  5-MIN KAKO 010700Z AUTO 28009KT 10SM CLR 13/07 A3009 4560 69 5400 270/09 RMK AO2 T01280072
24015KAKO AKO20190601000510906/01/19 00:05:31  5-MIN KAKO 010705Z AUTO 29007KT 10SM CLR 12/07 A3010 4560 71 5300 280/07 RMK AO2 T01220072
24015KAKO AKO20190601001010906/01/19 00:10:31  5-MIN KAKO 010710Z AUTO 29010KT 10SM CLR 13/07 A3010 4560 69 5400 290/10 RMK AO2 T01280072
24015KAKO AKO20190601001510906/01/19 00:15:31  5-MIN KAKO 010715Z AUTO 29008KT 10SM CLR 12/07 A3009 4560 71 5300 280/08 RMK AO2 T01220072
24015KAKO AKO20190601002010906/01/19 00:20:31  5-MIN KAKO 010720Z AUTO 29007KT 10SM CLR 12/07 A3009 4560 71 5300 280/07 RMK AO2 T01220072
24015KAKO AKO20190601002510906/01/19 00:25:31  5-MIN KAKO 010725Z AUTO 28008KT 10SM CLR 12/08 A3009 4560 77 5300 270/08 RMK AO2 T01170078
24015KAKO AKO20190601003010906/01/19 00:30:31  5-MIN KAKO 010730Z AUTO 28008KT 10SM CLR 12/08 A3010 4560 77 5300 280/08 RMK AO2 T01170078
24015KAKO AKO20190601003510906/01/19 00:35:31  5-MIN KAKO 010735Z AUTO 28007KT 10SM CLR 11/08 A3009 4560 80 5200 270/07 RMK AO2 T01110078
24015KAKO AKO20190601004010906/01/19 00:40:31  5-MIN KAKO 010740Z AUTO 30008KT 10SM CLR 11/08 A3010 4560 80 5200 290/08 RMK AO2 T01110078
24015KAKO AKO20190601004510906/01/19 00:45:31  5-MIN KAKO 010745Z AUTO 30009KT 10SM CLR 12/08 A3010 4560 74 5300 290/09 RMK AO2 T01220078
24015KAKO AKO20190601005011606/01/19 00:50:31  5-MIN KAKO 010750Z AUTO 30009KT 10SM CLR 12/08 A3009 4560 74 5300 300/09 RMK AO2 SLP145 T01220078
24015KAKO AKO20190601005510906/01/19 00:55:31  5-MIN KAKO 010755Z AUTO 30009KT 10SM CLR 13/07 A3009 4560 69 5400 290/09 RMK AO2 T01280072
24015KAKO AKO20190601010010906/01/19 01:00:31  5-MIN KAKO 010800Z AUTO 31008KT 10SM CLR 13/07 A3010 4560 69 5400 300/08 RMK AO2 T01280072
24015KAKO AKO20190601010510906/01/19 01:05:31  5-MIN KAKO 010805Z AUTO 31007KT 10SM CLR 12/08 A3009 4560 77 5300 300/07 RMK AO2 T01170078
24015KAKO AKO20190601011010906/01/19 01:10:31  5-MIN KAKO 010810Z AUTO 31008KT 10SM CLR 11/08 A3010 4560 80 5200 310/08 RMK AO2 T01110078
24015KAKO AKO20190601011510906/01/19 01:15:31  5-MIN KAKO 010815Z AUTO 33007KT 10SM CLR 11/08 A3010 4560 80 5200 320/07 RMK AO2 T01110078
