24015KAKO AKO20190901000010909/01/19 00:00:31  5-MIN KAKO 010700Z AUTO 16011KT 10SM CLR 19/16 A3019 4470 81 6000 160/11 RMK AO2 T01890156
24015KAKO AKO20190901000510909/01/19 00:05:31  5-MIN KAKO 010705Z AUTO 17011KT 10SM CLR 18/16 A3018 4480 84 5900 160/11 RMK AO2 T01830156
24015KAKO AKO20190901001010909/01/19 00:10:31  5-MIN KAKO 010710Z AUTO 17011KT 10SM CLR 19/16 A3018 4480 81 6000 160/11 RMK AO2 T01890156
24015KAKO AKO20190901001510909/01/19 00:15:31  5-MIN KAKO 010715Z AUTO 17011KT 10SM CLR 19/16 A3018 4480 81 6000 160/11 RMK AO2 T01890156
24015KAKO AKO20190901002010909/01/19 00:20:31  5-MIN KAKO 010720Z AUTO 17010KT 10SM CLR 18/16 A3018 4480 84 5900 160/10 RMK AO2 T01830156
24015KAKO AKO20190901002510909/01/19 00:25:31  5-MIN KAKO 010725Z AUTO 16011KT 10SM CLR 18/16 A3018 4480 84 5900 150/11 RMK AO2 T01830156
24015KAKO AKO20190901003010909/01/19 00:30:31  5-MIN KAKO 010730Z AUTO 17009KT 10SM CLR 18/16 A3018 4480 84 5900 160/09 RMK AO2 T01830156
24015KAKO AKO20190901003510909/01/19 00:35:31  5-MIN KAKO 010735Z AUTO 17009KT 10SM CLR 18/16 A3018 4480 84 5900 160/09 RMK AO2 T01830156
24015KAKO AKO20190901004010909/01/19 00:40:31  5-MIN KAKO 010740Z AUTO 17010KT 10SM CLR 18/16 A3018 4480 84 5900 160/10 RMK AO2 T01830156
24015KAKO AKO20190901004510909/01/19 00:45:31  5-MIN KAKO 010745Z AUTO 16011KT 10SM CLR 18/16 A3017 4480 84 5900 160/11 RMK AO2 T01830156
24015KAKO AKO20190901005011609/01/19 00:50:31  5-MIN KAKO 010750Z AUTO 16011KT 10SM CLR 18/16 A3017 4490 87 5900 150/11 RMK AO2 SLP157 T01780156
24015KAKO AKO20190901005510909/01/19 00:55:31  5-MIN KAKO 010755Z AUTO 16010KT 10SM CLR 18/16 A3017 4490 87 5900 150/10 RMK AO2 T01780156
24015KAKO AKO20190901010010909/01/19 01:00:31  5-MIN KAKO 010800Z AUTO 16010KT 10SM CLR 18/16 A3017 4490 87 5900 150/10 RMK AO2 T01780156
24015KAKO AKO20190901010510909/01/19 01:05:31  5-MIN KAKO 010805Z AUTO 16008KT 10SM CLR 18/16 A3017 4490 87 5900 150/08 RMK AO2 T01780156
24015KAKO AKO20190901011010909/01/19 01:10:31  5-MIN KAKO 010810Z AUTO 16008KT 10SM CLR 17/16 A3017 4490 90 5800 150/08 RMK AO2 T01720156
24015KAKO AKO20190901011510909/01/19 01:15:31  5-MIN KAKO 010815Z AUTO 16009KT 10SM CLR 17/16 A3017 4490 90 5800 160/09 RMK AO2 T01720156
24015KAKO AKO20190901012010909/01/19 01:20:31  5-MIN KAKO 010820Z AUTO 17007KT 10SM CLR 17/16 A3017 4490 90 5800 160/07 RMK AO2 T01720156
24015KAKO AKO20190901012510909/01/19 01:25:31  5-MIN KAKO 010825Z AUTO 16010KT 10SM CLR 17/16 A3017 4490 90 5800 150/10 RMK AO2 T01720156
24015KAKO AKO20190901013010909/01/19 01:30:31  5-MIN KAKO 010830Z AUTO 16010KT 10SM CLR 17/16 A3017 4490 90 5800 150/10 RMK AO2 T01720156
24015KAKO AKO20190901013510909/01/19 01:35:31  5-MIN KAKO 010835Z AUTO 17010KT 10SM CLR 17/16 A3017 4490 90 5800 160/10 RMK AO2 T01720156
24015KAKO AKO20190901014010909/01/19 01:40:31  5-MIN KAKO 010840Z AUTO 17010KT 10SM CLR 17/16 A3017 4490 90 5800 160/10 RMK AO2 T01720156
