24015KAKO AKO20190501000011605/01/19 00:00:31  5-MIN KAKO 010700Z AUTO 11012KT 1/2SM FG VV002 01/01 A2991 4730 100 4200 100/12 RMK AO2 T00110011
24015KAKO AKO20190501000511605/01/19 00:05:31  5-MIN KAKO 010705Z AUTO 10013KT 1/2SM FG VV002 01/01 A2990 4740 100 4200 090/13 RMK AO2 T00110011
24015KAKO AKO20190501001011605/01/19 00:10:31  5-MIN KAKO 010710Z AUTO 10014KT 1/2SM FG VV002 01/01 A2990 4740 100 4200 090/14 RMK AO2 T00110011
24015KAKO AKO20190501001512205/01/19 00:15:31  5-MIN KAKO 010715Z AUTO 10012G21KT 1/2SM FG VV002 01/01 A2990 4740 100 4200 090/12G21 RMK AO2 T00060006
24015KAKO AKO20190501002012205/01/19 00:20:31  5-MIN KAKO 010720Z AUTO 11014G21KT 1/2SM FG VV002 01/01 A2990 4740 100 4200 100/14G21 RMK AO2 T00060006
24015KAKO AKO20190501002511605/01/19 00:25:31  5-MIN KAKO 010725Z AUTO 11014KT 1/2SM FG VV002 01/01 A2990 4740 100 4200 100/14 RMK AO2 T00060006
24015KAKO AKO20190501003011605/01/19 00:30:31  5-MIN KAKO 010730Z AUTO 11015KT 1/2SM FG VV002 01/01 A2990 4740 100 4200 100/15 RMK AO2 T00060006
24015KAKO AKO20190501003511605/01/19 00:35:31  5-MIN KAKO 010735Z AUTO 11014KT 1/2SM FG VV002 01/01 A2990 4740 100 4200 100/14 RMK AO2 T00060006
24015KAKO AKO20190501004011605/01/19 00:40:31  5-MIN KAKO 010740Z AUTO 11013KT 1/2SM FG VV002 01/01 A2990 4740 100 4200 100/13 RMK AO2 T00060006
24015KAKO AKO20190501004511605/01/19 00:45:31  5-MIN KAKO 010745Z AUTO 11014KT 1/2SM FG VV002 01/01 A2990 4740 100 4200 100/14 RMK AO2 T00060006
24015KAKO AKO20190501005012905/01/19 00:50:31  5-MIN KAKO 010750Z AUTO 11017G22KT 1/2SM FG VV002 01/01 A2989 4750 100 4200 100/17G22 RMK AO2 SLP126 T00060006
24015KAKO AKO20190501005512205/01/19 00:55:31  5-MIN KAKO 010755Z AUTO 11014G22KT 1/4SM FG VV002 01/01 A2988 4760 100 4200 100/14G22 RMK AO2 T00060006
24015KAKO AKO20190501010012205/01/19 01:00:31  5-MIN KAKO 010800Z AUTO 11015G22KT 1/4SM FG VV002 01/01 A2988 4760 100 4200 110/15G22 RMK AO2 T00060006
24015KAKO AKO20190501010511605/01/19 01:05:31  5-MIN KAKO 010805Z AUTO 11018KT 1/4SM FG VV002 01/01 A2988 4760 100 4200 100/18 RMK AO2 T00060006
24015KAKO AKO20190501011011605/01/19 01:10:31  5-MIN KAKO 010810Z AUTO 11017KT 1/4SM FG VV002 01/01 A2988 4760 100 4200 110/17 RMK AO2 T00060006
24015KAKO AKO20190501011511605/01/19 01:15:31  5-MIN KAKO 010815Z AUTO 11016KT 1/4SM FG VV002 01/01 A2988 4760 100 4200 110/16 RMK AO2 T00060006
24015KAKO AKO20190501012012205/01/19 01:20:31  5-MIN KAKO 010820Z AUTO 11013G22KT 1/4SM FG VV002 01/01 A2988 4760 100 4200 110/13G22 RMK AO2 T00060006
24015KAKO AKO20190501012511605/01/19 01:25:31  5-MIN KAKO 010825Z AUTO 12013KT 1/4SM FG VV002 01/01 A2988 4760 100 4200 110/13 RMK AO2 T00060006
24015KAKO AKO20190501013011605/01/19 01:30:31  5-MIN KAKO 010830Z AUTO 12016KT 1/4SM FG VV002 01/01 A2987 4760 100 4200 110/16 RMK AO2 T00060006
24015KAKO AKO20190501013511605/01/19 01:35:31  5-MIN KAKO 010835Z AUTO 12013KT 1/4SM FG VV002 01/01 A2987 4760 100 4200 110/13 RMK AO2 T00060006
